"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","25.05.2024 19:00 - 25.05.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","25.05.2024 20:00 - 25.05.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","25.05.2024 21:00 - 25.05.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","25.05.2024 22:00 - 25.05.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","25.05.2024 23:00 - 26.05.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 00:00 - 26.05.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 01:00 - 26.05.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 02:00 - 26.05.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 03:00 - 26.05.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 04:00 - 26.05.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 05:00 - 26.05.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 06:00 - 26.05.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 07:00 - 26.05.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 08:00 - 26.05.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 09:00 - 26.05.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 10:00 - 26.05.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 11:00 - 26.05.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 12:00 - 26.05.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 13:00 - 26.05.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 14:00 - 26.05.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 15:00 - 26.05.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 16:00 - 26.05.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 17:00 - 26.05.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 18:00 - 26.05.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 19:00 - 26.05.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 20:00 - 26.05.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 21:00 - 26.05.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 22:00 - 26.05.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","26.05.2024 23:00 - 27.05.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 00:00 - 27.05.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 01:00 - 27.05.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 02:00 - 27.05.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 03:00 - 27.05.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 04:00 - 27.05.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 05:00 - 27.05.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 06:00 - 27.05.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 07:00 - 27.05.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 08:00 - 27.05.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 09:00 - 27.05.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 10:00 - 27.05.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 11:00 - 27.05.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 12:00 - 27.05.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 13:00 - 27.05.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 14:00 - 27.05.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 15:00 - 27.05.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 16:00 - 27.05.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 17:00 - 27.05.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 18:00 - 27.05.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 19:00 - 27.05.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 20:00 - 27.05.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 21:00 - 27.05.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 22:00 - 27.05.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","27.05.2024 23:00 - 28.05.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 00:00 - 28.05.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 01:00 - 28.05.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 02:00 - 28.05.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 03:00 - 28.05.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 04:00 - 28.05.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 05:00 - 28.05.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 06:00 - 28.05.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 07:00 - 28.05.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 08:00 - 28.05.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 09:00 - 28.05.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 10:00 - 28.05.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 11:00 - 28.05.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 12:00 - 28.05.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 13:00 - 28.05.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 14:00 - 28.05.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 15:00 - 28.05.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 16:00 - 28.05.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 17:00 - 28.05.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 18:00 - 28.05.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 19:00 - 28.05.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 20:00 - 28.05.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 21:00 - 28.05.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 22:00 - 28.05.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","28.05.2024 23:00 - 29.05.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 00:00 - 29.05.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 01:00 - 29.05.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 02:00 - 29.05.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 03:00 - 29.05.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 04:00 - 29.05.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 05:00 - 29.05.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 06:00 - 29.05.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 07:00 - 29.05.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 08:00 - 29.05.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 09:00 - 29.05.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 10:00 - 29.05.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 11:00 - 29.05.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 12:00 - 29.05.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 13:00 - 29.05.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 14:00 - 29.05.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 15:00 - 29.05.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 16:00 - 29.05.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 17:00 - 29.05.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 18:00 - 29.05.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 19:00 - 29.05.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 20:00 - 29.05.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 21:00 - 29.05.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 22:00 - 29.05.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","29.05.2024 23:00 - 30.05.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 00:00 - 30.05.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 01:00 - 30.05.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 02:00 - 30.05.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 03:00 - 30.05.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 04:00 - 30.05.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 05:00 - 30.05.2024 06:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 06:00 - 30.05.2024 07:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 07:00 - 30.05.2024 08:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 08:00 - 30.05.2024 09:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 09:00 - 30.05.2024 10:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 10:00 - 30.05.2024 11:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 11:00 - 30.05.2024 12:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 12:00 - 30.05.2024 13:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 13:00 - 30.05.2024 14:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 14:00 - 30.05.2024 15:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 15:00 - 30.05.2024 16:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 16:00 - 30.05.2024 17:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 17:00 - 30.05.2024 18:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 18:00 - 30.05.2024 19:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 19:00 - 30.05.2024 20:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 20:00 - 30.05.2024 21:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 21:00 - 30.05.2024 22:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 22:00 - 30.05.2024 23:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","30.05.2024 23:00 - 31.05.2024 00:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","31.05.2024 00:00 - 31.05.2024 01:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","31.05.2024 01:00 - 31.05.2024 02:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","31.05.2024 02:00 - 31.05.2024 03:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","31.05.2024 03:00 - 31.05.2024 04:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
"BZN|PT","31.05.2024 04:00 - 31.05.2024 05:00 (CET/CEST)","-","n/e","n/e","-","-","n/e","n/e","n/e","n/e","-","-","-","-","n/e","n/e","-","n/e","-","n/e","-","-"
